Store,Store_Name,Date,Weekly_Sales
10,Georgia,4/1/2011 0:00,1827733.18
10,Georgia,4/8/2011 0:00,1870720.73
10,Georgia,4/15/2011 0:00,1781767.22
10,Georgia,4/22/2011 0:00,2004831.14
10,Georgia,4/29/2011 0:00,1873646.34
10,Georgia,5/6/2011 0:00,1841369.99
10,Georgia,5/13/2011 0:00,1712995.44
10,Georgia,5/20/2011 0:00,1720908.01
10,Georgia,5/27/2011 0:00,1743000.38
10,Georgia,6/3/2011 0:00,1792210.89
10,Georgia,6/10/2011 0:00,1740063.1
10,Georgia,6/17/2011 0:00,1817934.76
10,Georgia,6/24/2011 0:00,1711813.13
10,Georgia,7/1/2011 0:00,1751369.75
10,Georgia,7/8/2011 0:00,1699708.38
10,Georgia,7/15/2011 0:00,1775068.4
10,Georgia,7/22/2011 0:00,1774342.61
10,Georgia,7/29/2011 0:00,1745841.33
10,Georgia,8/5/2011 0:00,1886299.98
10,Georgia,8/12/2011 0:00,1917397.63
10,Georgia,8/19/2011 0:00,1954849.68
10,Georgia,8/26/2011 0:00,1728399.07
10,Georgia,9/2/2011 0:00,1758587.35
10,Georgia,9/9/2011 0:00,1670579.82
10,Georgia,9/16/2011 0:00,1650894.3
10,Georgia,9/23/2011 0:00,1685910.53
10,Georgia,9/30/2011 0:00,1627707.31
10,Georgia,10/7/2011 0:00,1788227.6
10,Georgia,10/14/2011 0:00,1704753.02
10,Georgia,10/21/2011 0:00,1745928.56
10,Georgia,10/28/2011 0:00,1771792.97
10,Georgia,11/4/2011 0:00,1904438.59
10,Georgia,11/11/2011 0:00,2076570.84
10,Georgia,11/18/2011 0:00,1869087.85
10,Georgia,11/25/2011 0:00,2950198.64
10,Georgia,12/2/2011 0:00,2068097.18
10,Georgia,12/9/2011 0:00,2429310.9
10,Georgia,12/16/2011 0:00,2555031.18
10,Georgia,12/23/2011 0:00,3487986.89
10,Georgia,12/30/2011 0:00,1930690.37
10,Georgia,1/6/2012 0:00,1683401.78
10,Georgia,1/13/2012 0:00,1711562.73
10,Georgia,1/20/2012 0:00,1675562.94
10,Georgia,1/27/2012 0:00,1632406
10,Georgia,2/3/2012 0:00,1867403.01
10,Georgia,2/10/2012 0:00,2218595.8
10,Georgia,2/17/2012 0:00,2168709.76
10,Georgia,2/24/2012 0:00,2039415.74
10,Georgia,3/2/2012 0:00,1990371.02
10,Georgia,3/9/2012 0:00,1917483.1
10,Georgia,3/16/2012 0:00,1930814.66
10,Georgia,3/23/2012 0:00,1837457.69
10,Georgia,3/30/2012 0:00,1815760.42
10,Georgia,4/6/2012 0:00,2163384.17
10,Georgia,4/13/2012 0:00,1974687.51
10,Georgia,4/20/2012 0:00,1777166.53
10,Georgia,4/27/2012 0:00,1712987.56
10,Georgia,5/4/2012 0:00,1821364.42
10,Georgia,5/11/2012 0:00,1792345.3
10,Georgia,5/18/2012 0:00,1795152.73
10,Georgia,5/25/2012 0:00,1830939.1
10,Georgia,6/1/2012 0:00,1767471.48
10,Georgia,6/8/2012 0:00,1840491.41
10,Georgia,6/15/2012 0:00,1811562.88
10,Georgia,6/22/2012 0:00,1755334.18
10,Georgia,6/29/2012 0:00,1707481.9
10,Georgia,7/6/2012 0:00,1805999.79
10,Georgia,7/13/2012 0:00,1765571.91
10,Georgia,7/20/2012 0:00,1869967.03
10,Georgia,7/27/2012 0:00,1817603.66
10,Georgia,8/3/2012 0:00,1939440.09
10,Georgia,8/10/2012 0:00,1880436.94
10,Georgia,8/17/2012 0:00,1827797.4
10,Georgia,8/24/2012 0:00,1764984.15
10,Georgia,8/31/2012 0:00,1650285.54
10,Georgia,9/7/2012 0:00,1708283.28
10,Georgia,9/14/2012 0:00,1640168.99
10,Georgia,9/21/2012 0:00,1671857.57
10,Georgia,9/28/2012 0:00,1694862.41
10,Georgia,10/5/2012 0:00,1758971.38
10,Georgia,10/12/2012 0:00,1713889.11
10,Georgia,10/19/2012 0:00,1734834.82
10,Georgia,10/26/2012 0:00,1744349.05
11,Hawaii,2/5/2010 0:00,1528008.64
11,Hawaii,2/12/2010 0:00,1574684.08
11,Hawaii,2/19/2010 0:00,1503298.7
11,Hawaii,2/26/2010 0:00,1336404.65
11,Hawaii,3/5/2010 0:00,1426622.65
11,Hawaii,3/12/2010 0:00,1331883.16
11,Hawaii,3/19/2010 0:00,1364207
11,Hawaii,3/26/2010 0:00,1245624.27
11,Hawaii,4/2/2010 0:00,1446210.26
11,Hawaii,4/9/2010 0:00,1470308.32
11,Hawaii,4/16/2010 0:00,1323243.35
11,Hawaii,4/23/2010 0:00,1283766.55
11,Hawaii,4/30/2010 0:00,1239766.89
11,Hawaii,5/7/2010 0:00,1312329.78
11,Hawaii,5/14/2010 0:00,1266796.13
11,Hawaii,5/21/2010 0:00,1271646.62
11,Hawaii,5/28/2010 0:00,1264272.52
11,Hawaii,6/4/2010 0:00,1396322.19
11,Hawaii,6/11/2010 0:00,1339570.85
11,Hawaii,6/18/2010 0:00,1336522.92
11,Hawaii,6/25/2010 0:00,1262025.08
11,Hawaii,7/2/2010 0:00,1302600.14
11,Hawaii,7/9/2010 0:00,1280156.47
11,Hawaii,7/16/2010 0:00,1290609.54
11,Hawaii,7/23/2010 0:00,1244390.03
11,Hawaii,7/30/2010 0:00,1250178.89
11,Hawaii,8/6/2010 0:00,1369634.92
11,Hawaii,8/13/2010 0:00,1384339.1
11,Hawaii,8/20/2010 0:00,1430192.37
11,Hawaii,8/27/2010 0:00,1311263.07
11,Hawaii,9/3/2010 0:00,1303914.27
11,Hawaii,9/10/2010 0:00,1231428.46
11,Hawaii,9/17/2010 0:00,1215676.31
11,Hawaii,9/24/2010 0:00,1170103.25
11,Hawaii,10/1/2010 0:00,1182490.46
11,Hawaii,10/8/2010 0:00,1293472.8
11,Hawaii,10/15/2010 0:00,1175003.67
11,Hawaii,10/22/2010 0:00,1169831.38
11,Hawaii,10/29/2010 0:00,1195036
11,Hawaii,11/5/2010 0:00,1332759.13
11,Hawaii,11/12/2010 0:00,1281675.6
11,Hawaii,11/19/2010 0:00,1292346.57
11,Hawaii,11/26/2010 0:00,1757242.51
11,Hawaii,12/3/2010 0:00,1380522.64
11,Hawaii,12/10/2010 0:00,1564516.43
11,Hawaii,12/17/2010 0:00,1843971.15
11,Hawaii,12/24/2010 0:00,2306265.36
11,Hawaii,12/31/2010 0:00,1172003.1
11,Hawaii,1/7/2011 0:00,1178905.44
11,Hawaii,1/14/2011 0:00,1194449.78
11,Hawaii,1/21/2011 0:00,1187776.19
11,Hawaii,1/28/2011 0:00,1100418.69
11,Hawaii,2/4/2011 0:00,1422546.05
11,Hawaii,2/11/2011 0:00,1419236.9
11,Hawaii,2/18/2011 0:00,1554747.15
11,Hawaii,2/25/2011 0:00,1323999.36
11,Hawaii,3/4/2011 0:00,1399456.99
11,Hawaii,3/11/2011 0:00,1314557.31
11,Hawaii,3/18/2011 0:00,1391813.69
11,Hawaii,3/25/2011 0:00,1229777.24
11,Hawaii,4/1/2011 0:00,1258674.12
11,Hawaii,4/8/2011 0:00,1327401.06
11,Hawaii,4/15/2011 0:00,1312905.8
11,Hawaii,4/22/2011 0:00,1388118.53
11,Hawaii,4/29/2011 0:00,1357589.89
11,Hawaii,5/6/2011 0:00,1331453.41
11,Hawaii,5/13/2011 0:00,1277959.42
11,Hawaii,5/20/2011 0:00,1239466.97
11,Hawaii,5/27/2011 0:00,1216876.52
11,Hawaii,6/3/2011 0:00,1343637
11,Hawaii,6/10/2011 0:00,1314626.75
11,Hawaii,6/17/2011 0:00,1337506.74
11,Hawaii,6/24/2011 0:00,1254587.84
11,Hawaii,7/1/2011 0:00,1297472.06
11,Hawaii,7/8/2011 0:00,1334627.96
11,Hawaii,7/15/2011 0:00,1266546.73
11,Hawaii,7/22/2011 0:00,1290576.44
11,Hawaii,7/29/2011 0:00,1212938.67
11,Hawaii,8/5/2011 0:00,1403198.94
11,Hawaii,8/12/2011 0:00,1354188.43
11,Hawaii,8/19/2011 0:00,1484169.74
11,Hawaii,8/26/2011 0:00,1304706.75
11,Hawaii,9/2/2011 0:00,1297792.41
11,Hawaii,9/9/2011 0:00,1249439.95
11,Hawaii,9/16/2011 0:00,1270816.01
11,Hawaii,9/23/2011 0:00,1235775.15
11,Hawaii,9/30/2011 0:00,1190515.83
11,Hawaii,10/7/2011 0:00,1346271.06
11,Hawaii,10/14/2011 0:00,1286388.96
11,Hawaii,10/21/2011 0:00,1325107.53
11,Hawaii,10/28/2011 0:00,1310684.1
11,Hawaii,11/4/2011 0:00,1458287.38
11,Hawaii,11/11/2011 0:00,1366053.69
11,Hawaii,11/18/2011 0:00,1315091.63
11,Hawaii,11/25/2011 0:00,1848953.48
11,Hawaii,12/2/2011 0:00,1399322.44
11,Hawaii,12/9/2011 0:00,1646655.94
11,Hawaii,12/16/2011 0:00,1783910.06
11,Hawaii,12/23/2011 0:00,2213518.5
11,Hawaii,12/30/2011 0:00,1352084.21
11,Hawaii,1/6/2012 0:00,1283885.55
11,Hawaii,1/13/2012 0:00,1264736.59
11,Hawaii,1/20/2012 0:00,1207303.29
11,Hawaii,1/27/2012 0:00,1162675.85
11,Hawaii,2/3/2012 0:00,1376732.18
11,Hawaii,2/10/2012 0:00,1574287.76
11,Hawaii,2/17/2012 0:00,1569607.94
11,Hawaii,2/24/2012 0:00,1379473.03
11,Hawaii,3/2/2012 0:00,1438383.44
11,Hawaii,3/9/2012 0:00,1413382.76
11,Hawaii,3/16/2012 0:00,1441884.28
11,Hawaii,3/23/2012 0:00,1300593.61
11,Hawaii,3/30/2012 0:00,1300104.03
11,Hawaii,4/6/2012 0:00,1596325.01
11,Hawaii,4/13/2012 0:00,1472752.01
11,Hawaii,4/20/2012 0:00,1315356.99
11,Hawaii,4/27/2012 0:00,1236238.29
11,Hawaii,5/4/2012 0:00,1370251.22
11,Hawaii,5/11/2012 0:00,1300147.07
11,Hawaii,5/18/2012 0:00,1352442.31
11,Hawaii,5/25/2012 0:00,1297335.87
11,Hawaii,6/1/2012 0:00,1361595.33
11,Hawaii,6/8/2012 0:00,1414343.53
11,Hawaii,6/15/2012 0:00,1417875.42
11,Hawaii,6/22/2012 0:00,1355680.3
11,Hawaii,6/29/2012 0:00,1297028.6
11,Hawaii,7/6/2012 0:00,1461129.94
11,Hawaii,7/13/2012 0:00,1320239.51
11,Hawaii,7/20/2012 0:00,1344483.81
11,Hawaii,7/27/2012 0:00,1272395.02
11,Hawaii,8/3/2012 0:00,1399341.07
11,Hawaii,8/10/2012 0:00,1388973.65
11,Hawaii,8/17/2012 0:00,1421307.2
11,Hawaii,8/24/2012 0:00,1409515.73
11,Hawaii,8/31/2012 0:00,1372872.35
11,Hawaii,9/7/2012 0:00,1304584.4
11,Hawaii,9/14/2012 0:00,1267675.05
11,Hawaii,9/21/2012 0:00,1326132.98
11,Hawaii,9/28/2012 0:00,1227430.73
11,Hawaii,10/5/2012 0:00,1422794.26
11,Hawaii,10/12/2012 0:00,1311965.09
11,Hawaii,10/19/2012 0:00,1232073.18
11,Hawaii,10/26/2012 0:00,1200729.45
12,Iowa,2/5/2010 0:00,1100046.37
12,Iowa,2/12/2010 0:00,1117863.33
12,Iowa,2/19/2010 0:00,1095421.65
12,Iowa,2/26/2010 0:00,1048617.17
12,Iowa,3/5/2010 0:00,1077018.27
12,Iowa,3/12/2010 0:00,985594.23
12,Iowa,3/19/2010 0:00,972088.34
12,Iowa,3/26/2010 0:00,981615.81
12,Iowa,4/2/2010 0:00,1011822.3
12,Iowa,4/9/2010 0:00,1041238.87
12,Iowa,4/16/2010 0:00,957997.52
12,Iowa,4/23/2010 0:00,993833.44
12,Iowa,4/30/2010 0:00,954220.22
12,Iowa,5/7/2010 0:00,1043240.27
12,Iowa,5/14/2010 0:00,966054.97
12,Iowa,5/21/2010 0:00,958374.56
12,Iowa,5/28/2010 0:00,955451.16
12,Iowa,6/4/2010 0:00,1049357.36
12,Iowa,6/11/2010 0:00,1016039.71
12,Iowa,6/18/2010 0:00,956211.2
12,Iowa,6/25/2010 0:00,958007.69
12,Iowa,7/2/2010 0:00,951957.31
12,Iowa,7/9/2010 0:00,943506.28
12,Iowa,7/16/2010 0:00,916402.76
12,Iowa,7/23/2010 0:00,912403.67
12,Iowa,7/30/2010 0:00,913548.25
12,Iowa,8/6/2010 0:00,967576.95
12,Iowa,8/13/2010 0:00,928264.4
12,Iowa,8/20/2010 0:00,948447.34
12,Iowa,8/27/2010 0:00,1004516.46
12,Iowa,9/3/2010 0:00,1075758.55
12,Iowa,9/10/2010 0:00,903119.03
12,Iowa,9/17/2010 0:00,852882.61
12,Iowa,9/24/2010 0:00,851919.34
12,Iowa,10/1/2010 0:00,850936.26
12,Iowa,10/8/2010 0:00,918335.68
12,Iowa,10/15/2010 0:00,862419.84
12,Iowa,10/22/2010 0:00,857883.46
12,Iowa,10/29/2010 0:00,955294.7
12,Iowa,11/5/2010 0:00,929690.71
12,Iowa,11/12/2010 0:00,942475.24
12,Iowa,11/19/2010 0:00,894493.7
12,Iowa,11/26/2010 0:00,1601377.41
12,Iowa,12/3/2010 0:00,1069533.17
12,Iowa,12/10/2010 0:00,1121934.15
12,Iowa,12/17/2010 0:00,1295605.35
12,Iowa,12/24/2010 0:00,1768249.89
12,Iowa,12/31/2010 0:00,891736.91
12,Iowa,1/7/2011 0:00,910110.24
12,Iowa,1/14/2011 0:00,812011.8
12,Iowa,1/21/2011 0:00,802105.5
12,Iowa,1/28/2011 0:00,873119.06
12,Iowa,2/4/2011 0:00,1046068.17
12,Iowa,2/11/2011 0:00,1086421.57
12,Iowa,2/18/2011 0:00,1128485.1
12,Iowa,2/25/2011 0:00,1046203.72
12,Iowa,3/4/2011 0:00,1085248.21
12,Iowa,3/11/2011 0:00,997672.62
12,Iowa,3/18/2011 0:00,1009502.01
12,Iowa,3/25/2011 0:00,954107.32
12,Iowa,4/1/2011 0:00,1005463.49
12,Iowa,4/8/2011 0:00,998362.05
12,Iowa,4/15/2011 0:00,990951.77
12,Iowa,4/22/2011 0:00,1016019.47
12,Iowa,4/29/2011 0:00,994966.1
12,Iowa,5/6/2011 0:00,1021154.48
12,Iowa,5/13/2011 0:00,977033.5
12,Iowa,5/20/2011 0:00,924134.99
12,Iowa,5/27/2011 0:00,964332.51
12,Iowa,6/3/2011 0:00,970328.68
12,Iowa,6/10/2011 0:00,996937.95
12,Iowa,6/17/2011 0:00,986504.93
12,Iowa,6/24/2011 0:00,997282.75
12,Iowa,7/1/2011 0:00,961993.34
12,Iowa,7/8/2011 0:00,943717.38
12,Iowa,7/15/2011 0:00,936001.98
12,Iowa,7/22/2011 0:00,922231.92
12,Iowa,7/29/2011 0:00,890547.07
12,Iowa,8/5/2011 0:00,988712.52
12,Iowa,8/12/2011 0:00,955913.68
12,Iowa,8/19/2011 0:00,966817.24
12,Iowa,8/26/2011 0:00,1017593.47
12,Iowa,9/2/2011 0:00,1052051.45
12,Iowa,9/9/2011 0:00,922850.57
12,Iowa,9/16/2011 0:00,889290.23
12,Iowa,9/23/2011 0:00,871692.74
12,Iowa,9/30/2011 0:00,866401.45
12,Iowa,10/7/2011 0:00,951244.66
12,Iowa,10/14/2011 0:00,927600.01
12,Iowa,10/21/2011 0:00,938604.58
12,Iowa,10/28/2011 0:00,990926.38
12,Iowa,11/4/2011 0:00,1051944.79
12,Iowa,11/11/2011 0:00,1095091.53
12,Iowa,11/18/2011 0:00,970641.34
12,Iowa,11/25/2011 0:00,1591920.42
12,Iowa,12/2/2011 0:00,1071383.1
12,Iowa,12/9/2011 0:00,1189646.45
12,Iowa,12/16/2011 0:00,1293404.18
12,Iowa,12/23/2011 0:00,1617612.03
12,Iowa,12/30/2011 0:00,1111638.07
12,Iowa,1/6/2012 0:00,945823.65
12,Iowa,1/13/2012 0:00,865467.86
12,Iowa,1/20/2012 0:00,855922.64
12,Iowa,1/27/2012 0:00,888203.69
12,Iowa,2/3/2012 0:00,1058767.95
12,Iowa,2/10/2012 0:00,1199330.85
12,Iowa,2/17/2012 0:00,1240048.85
12,Iowa,2/24/2012 0:00,1112034.72
12,Iowa,3/2/2012 0:00,1147636.96
12,Iowa,3/9/2012 0:00,1113208.57
12,Iowa,3/16/2012 0:00,1088498.52
12,Iowa,3/23/2012 0:00,1045419.87
12,Iowa,3/30/2012 0:00,1025382.22
12,Iowa,4/6/2012 0:00,1128765.71
12,Iowa,4/13/2012 0:00,1083811.19
12,Iowa,4/20/2012 0:00,1006486.96
12,Iowa,4/27/2012 0:00,1004252.38
12,Iowa,5/4/2012 0:00,1073433.69
12,Iowa,5/11/2012 0:00,1041995.22
12,Iowa,5/18/2012 0:00,1020486.05
12,Iowa,5/25/2012 0:00,991514.21
12,Iowa,6/1/2012 0:00,981345.2
12,Iowa,6/8/2012 0:00,1086231.47
12,Iowa,6/15/2012 0:00,1019555.51
12,Iowa,6/22/2012 0:00,981386.25
12,Iowa,6/29/2012 0:00,943124.74
12,Iowa,7/6/2012 0:00,1014898.78
12,Iowa,7/13/2012 0:00,960312.75
12,Iowa,7/20/2012 0:00,941550.34
12,Iowa,7/27/2012 0:00,916967.92
12,Iowa,8/3/2012 0:00,958667.23
12,Iowa,8/10/2012 0:00,984689.9
12,Iowa,8/17/2012 0:00,1005003.12
12,Iowa,8/24/2012 0:00,1048101.39
12,Iowa,8/31/2012 0:00,1061943.49
12,Iowa,9/7/2012 0:00,955146.04
12,Iowa,9/14/2012 0:00,885892.37
12,Iowa,9/21/2012 0:00,922735.37
12,Iowa,9/28/2012 0:00,880415.67
12,Iowa,10/5/2012 0:00,979825.92
12,Iowa,10/12/2012 0:00,934917.47
12,Iowa,10/19/2012 0:00,960945.43
12,Iowa,10/26/2012 0:00,974697.6
13,Idaho,2/5/2010 0:00,1967220.53
13,Idaho,2/12/2010 0:00,2030933.46
13,Idaho,2/19/2010 0:00,1970274.64
13,Idaho,2/26/2010 0:00,1817850.32
13,Idaho,3/5/2010 0:00,1939980.43
13,Idaho,3/12/2010 0:00,1840686.94
13,Idaho,3/19/2010 0:00,1879794.89
13,Idaho,3/26/2010 0:00,1882095.98
13,Idaho,4/2/2010 0:00,2142482.14
13,Idaho,4/9/2010 0:00,1898321.33
13,Idaho,4/16/2010 0:00,1819660.44
13,Idaho,4/23/2010 0:00,1909330.77
13,Idaho,4/30/2010 0:00,1785823.37
13,Idaho,5/7/2010 0:00,2005478.46
13,Idaho,5/14/2010 0:00,1890273.44
13,Idaho,5/21/2010 0:00,1853657.6
13,Idaho,5/28/2010 0:00,1877358.86
13,Idaho,6/4/2010 0:00,2022705.22
13,Idaho,6/11/2010 0:00,2037880.96
13,Idaho,6/18/2010 0:00,2003435.31
13,Idaho,6/25/2010 0:00,1970340.25
13,Idaho,7/2/2010 0:00,2018314.71
13,Idaho,7/9/2010 0:00,1870843.9
13,Idaho,7/16/2010 0:00,1932231.05
13,Idaho,7/23/2010 0:00,1907351.2
13,Idaho,7/30/2010 0:00,1817887.23
13,Idaho,8/6/2010 0:00,1969121.45
13,Idaho,8/13/2010 0:00,1877592.55
13,Idaho,8/20/2010 0:00,1997397.63
13,Idaho,8/27/2010 0:00,1908278.27
13,Idaho,9/3/2010 0:00,1911852.58
13,Idaho,9/10/2010 0:00,1772143.94
13,Idaho,9/17/2010 0:00,1790279.74
13,Idaho,9/24/2010 0:00,1705655.09
13,Idaho,10/1/2010 0:00,1765584.48
13,Idaho,10/8/2010 0:00,1871924.07
13,Idaho,10/15/2010 0:00,1851431.06
13,Idaho,10/22/2010 0:00,1796949.59
13,Idaho,10/29/2010 0:00,1887895.07
13,Idaho,11/5/2010 0:00,1854967.66
13,Idaho,11/12/2010 0:00,1939964.63
13,Idaho,11/19/2010 0:00,1925393.91
13,Idaho,11/26/2010 0:00,2766400.05
13,Idaho,12/3/2010 0:00,2083379.89
13,Idaho,12/10/2010 0:00,2461468.35
13,Idaho,12/17/2010 0:00,2771646.81
13,Idaho,12/24/2010 0:00,3595903.2
13,Idaho,12/31/2010 0:00,1675292
13,Idaho,1/7/2011 0:00,1744544.39
13,Idaho,1/14/2011 0:00,1682316.31
13,Idaho,1/21/2011 0:00,1770177.37
13,Idaho,1/28/2011 0:00,1633663.12
13,Idaho,2/4/2011 0:00,1848186.58
13,Idaho,2/11/2011 0:00,1944438.9
13,Idaho,2/18/2011 0:00,2003480.59
13,Idaho,2/25/2011 0:00,1831933.95
13,Idaho,3/4/2011 0:00,1894960.68
13,Idaho,3/11/2011 0:00,1852432.58
13,Idaho,3/18/2011 0:00,1852443.78
13,Idaho,3/25/2011 0:00,1807545.43
13,Idaho,4/1/2011 0:00,1864238.64
13,Idaho,4/8/2011 0:00,1887465.04
13,Idaho,4/15/2011 0:00,1950994.04
13,Idaho,4/22/2011 0:00,2124316.34
13,Idaho,4/29/2011 0:00,1895583.12
13,Idaho,5/6/2011 0:00,1986380.4
13,Idaho,5/13/2011 0:00,1958823.56
13,Idaho,5/20/2011 0:00,1860923.55
13,Idaho,5/27/2011 0:00,1866369.93
13,Idaho,6/3/2011 0:00,1935593.87
13,Idaho,6/10/2011 0:00,1997816.98
13,Idaho,6/17/2011 0:00,2086433.49
13,Idaho,6/24/2011 0:00,2009163.08
13,Idaho,7/1/2011 0:00,2048035.74
13,Idaho,7/8/2011 0:00,2021699.38
13,Idaho,7/15/2011 0:00,1956813.31
13,Idaho,7/22/2011 0:00,1987089.36
13,Idaho,7/29/2011 0:00,1880785.69
13,Idaho,8/5/2011 0:00,2076231.8
13,Idaho,8/12/2011 0:00,1970341.38
13,Idaho,8/19/2011 0:00,2090340.98
13,Idaho,8/26/2011 0:00,2035244.54
13,Idaho,9/2/2011 0:00,1953628.82
13,Idaho,9/9/2011 0:00,1872921.31
13,Idaho,9/16/2011 0:00,1923223.82
13,Idaho,9/23/2011 0:00,1847430.96
13,Idaho,9/30/2011 0:00,1835662.69
13,Idaho,10/7/2011 0:00,2067232.56
13,Idaho,10/14/2011 0:00,1929659.07
13,Idaho,10/21/2011 0:00,1973544.27
13,Idaho,10/28/2011 0:00,1948733.81
13,Idaho,11/4/2011 0:00,2036317.54
13,Idaho,11/11/2011 0:00,2111592.09
13,Idaho,11/18/2011 0:00,2016323.51
13,Idaho,11/25/2011 0:00,2864170.61
13,Idaho,12/2/2011 0:00,2051315.66
13,Idaho,12/9/2011 0:00,2462779.06
13,Idaho,12/16/2011 0:00,2760346.71
13,Idaho,12/23/2011 0:00,3556766.03
13,Idaho,12/30/2011 0:00,1969056.91
13,Idaho,1/6/2012 0:00,1865752.78
13,Idaho,1/13/2012 0:00,1794962.64
13,Idaho,1/20/2012 0:00,1811606.21
13,Idaho,1/27/2012 0:00,1733983.09
13,Idaho,2/3/2012 0:00,1927780.74
13,Idaho,2/10/2012 0:00,2069284.57
13,Idaho,2/17/2012 0:00,2214477.06
13,Idaho,2/24/2012 0:00,1929768.03
13,Idaho,3/2/2012 0:00,1969742.76
13,Idaho,3/9/2012 0:00,1986445.65
13,Idaho,3/16/2012 0:00,2025582.62
13,Idaho,3/23/2012 0:00,1904421.74
13,Idaho,3/30/2012 0:00,1948982.7
13,Idaho,4/6/2012 0:00,2271614.76
13,Idaho,4/13/2012 0:00,2057637.86
13,Idaho,4/20/2012 0:00,1955689.12
13,Idaho,4/27/2012 0:00,1970121.65
13,Idaho,5/4/2012 0:00,1995994.51
13,Idaho,5/11/2012 0:00,2080764.17
13,Idaho,5/18/2012 0:00,2131900.55
13,Idaho,5/25/2012 0:00,2043349.41
13,Idaho,6/1/2012 0:00,2035431.39
13,Idaho,6/8/2012 0:00,2182437.9
13,Idaho,6/15/2012 0:00,2152229.11
13,Idaho,6/22/2012 0:00,2094373
13,Idaho,6/29/2012 0:00,2037663.71
13,Idaho,7/6/2012 0:00,2184980.35
13,Idaho,7/13/2012 0:00,2002750.99
13,Idaho,7/20/2012 0:00,2053089.32
13,Idaho,7/27/2012 0:00,1914430.53
13,Idaho,8/3/2012 0:00,2044148.23
13,Idaho,8/10/2012 0:00,2041019.92
13,Idaho,8/17/2012 0:00,2095769.18
13,Idaho,8/24/2012 0:00,2059458.25
13,Idaho,8/31/2012 0:00,2073855.42
13,Idaho,9/7/2012 0:00,2165796.31
13,Idaho,9/14/2012 0:00,1919917.03
13,Idaho,9/21/2012 0:00,1938379.66
13,Idaho,9/28/2012 0:00,1927664.11
13,Idaho,10/5/2012 0:00,2041918.74
13,Idaho,10/12/2012 0:00,1999079.44
13,Idaho,10/19/2012 0:00,2018010.15
13,Idaho,10/26/2012 0:00,2035189.66
14,Illinois,2/5/2010 0:00,2623469.95
14,Illinois,2/12/2010 0:00,1704218.84
14,Illinois,2/19/2010 0:00,2204556.7
14,Illinois,2/26/2010 0:00,2095591.63
14,Illinois,3/5/2010 0:00,2237544.75
14,Illinois,3/12/2010 0:00,2156035.06
14,Illinois,3/19/2010 0:00,2066219.3
14,Illinois,3/26/2010 0:00,2050396.27
14,Illinois,4/2/2010 0:00,2495630.51
14,Illinois,4/9/2010 0:00,2258781.28
14,Illinois,4/16/2010 0:00,2121788.61
14,Illinois,4/23/2010 0:00,2138144.91
14,Illinois,4/30/2010 0:00,2082355.12
14,Illinois,5/7/2010 0:00,2370116.52
14,Illinois,5/14/2010 0:00,2129771.13
14,Illinois,5/21/2010 0:00,2108187.1
14,Illinois,5/28/2010 0:00,2227152.16
14,Illinois,6/4/2010 0:00,2363601.47
14,Illinois,6/11/2010 0:00,2249570.04
14,Illinois,6/18/2010 0:00,2248645.59
14,Illinois,6/25/2010 0:00,2246179.91
14,Illinois,7/2/2010 0:00,2334788.42
14,Illinois,7/9/2010 0:00,2236209.13
14,Illinois,7/16/2010 0:00,2130287.27
14,Illinois,7/23/2010 0:00,2044155.39
14,Illinois,7/30/2010 0:00,2054843.28
14,Illinois,8/6/2010 0:00,2219813.5
14,Illinois,8/13/2010 0:00,2052984.81
14,Illinois,8/20/2010 0:00,2057138.31
14,Illinois,8/27/2010 0:00,2020332.07
14,Illinois,9/3/2010 0:00,2182563.66
14,Illinois,9/10/2010 0:00,2191767.76
14,Illinois,9/17/2010 0:00,1953539.85
14,Illinois,9/24/2010 0:00,1879891.13
14,Illinois,10/1/2010 0:00,1855703.66
14,Illinois,10/8/2010 0:00,2091663.2
14,Illinois,10/15/2010 0:00,1932162.63
14,Illinois,10/22/2010 0:00,1936621.09
14,Illinois,10/29/2010 0:00,1984768.34
14,Illinois,11/5/2010 0:00,2078417.47
14,Illinois,11/12/2010 0:00,2092189.06
14,Illinois,11/19/2010 0:00,1968462.58
14,Illinois,11/26/2010 0:00,2921709.71
14,Illinois,12/3/2010 0:00,2258489.63
14,Illinois,12/10/2010 0:00,2600519.26
14,Illinois,12/17/2010 0:00,2762861.41
14,Illinois,12/24/2010 0:00,3818686.45
14,Illinois,12/31/2010 0:00,1623716.46
14,Illinois,1/7/2011 0:00,1864746.1
14,Illinois,1/14/2011 0:00,1699095.9
14,Illinois,1/21/2011 0:00,1743188.87
14,Illinois,1/28/2011 0:00,1613718.38
14,Illinois,2/4/2011 0:00,1995891.87
14,Illinois,2/11/2011 0:00,1980405.03
14,Illinois,2/18/2011 0:00,2019031.67
14,Illinois,2/25/2011 0:00,1875708.88
14,Illinois,3/4/2011 0:00,2041215.61
14,Illinois,3/11/2011 0:00,1931104.67
14,Illinois,3/18/2011 0:00,1932491.42
14,Illinois,3/25/2011 0:00,1879451.23
14,Illinois,4/1/2011 0:00,1869110.55
14,Illinois,4/8/2011 0:00,2037798.88
14,Illinois,4/15/2011 0:00,1974960.86
14,Illinois,4/22/2011 0:00,2256461.39
14,Illinois,4/29/2011 0:00,1930617.64
14,Illinois,5/6/2011 0:00,2095599.93
14,Illinois,5/13/2011 0:00,2004330.3
14,Illinois,5/20/2011 0:00,1959967.8
